customer_id,device_identifier,device_name,device_type,device_model,operating_system,os_version,app_version,device_status,is_trusted,last_ip_address,last_login_city,last_login,registered_at,registered_from,failed_login_attempts,blocked_at
32,DEV-4FB9466870ED4DE488751D0567AC8B1A,Nothing Phone 2,Android,Nothing Phone 2,Android,14,5.2.0,Active,1,10.167.23.119,Amaravati,2025-04-27 03:02:00,2023-03-28,Mobile App,0,
371,DEV-9FBB263592FA4F16B4E61076185E6D01,Google Pixel 8,Android,Google Pixel 8,Android,14,5.2.0,Active,1,192.168.11.158,Dehri,2023-02-02 01:07:00,2021-05-27,Mobile App,0,
907,DEV-66874B560B20401C97ACC4E71AA7A3D8,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,17,5.4.0,Active,1,10.173.209.218,Tenali,2025-12-17 11:22:00,2022-05-19,Internet Banking,0,
895,DEV-4728B36E64B9472C9D2FF317F7295F25,Chrome Browser,Web,Chrome Browser,macOS,12,5.1.0,Active,1,10.201.248.79,Amroha,2025-06-03 11:53:00,2023-02-05,Mobile App,2,
529,DEV-8F8248F75C94476BA0EDE39C05A44D27,iPhone 16 Pro,iPhone,iPhone 16 Pro,iOS,16,5.2.0,Active,1,192.168.214.35,Chapra,2026-07-10 02:21:00,2026-03-12,Mobile App,0,
292,DEV-9B6B22D755064D149FA9E16DEDC15B1E,iPhone 12,iPhone,iPhone 12,iOS,17,5.5.2,Active,1,172.29.233.146,Thoothukudi,2025-03-20 03:52:00,2021-08-26,Mobile App,0,
787,DEV-7F1F6AB4B39342FA8798D96DE7BA6B70,iPhone 14,iPhone,iPhone 14,iOS,16,5.1.0,Active,0,10.35.27.187,Buxar,2025-04-27 19:34:00,2020-10-24,Mobile App,0,
227,DEV-F935D70A0CD14766919EBE346287D3C6,OnePlus 12,Android,OnePlus 12,Android,12,5.4.0,Active,1,10.14.228.75,Siliguri,2026-01-17 12:27:00,2023-10-31,Mobile App,0,
116,DEV-2FCC2528F4034F4E84D9E0E86DFDF61D,Nothing Phone 2,Android,Nothing Phone 2,Android,13,5.1.0,Active,1,192.168.254.192,Gurgaon,2021-07-08 16:08:00,2021-01-20,Branch,0,
899,DEV-9D05FEE0049A4DEA9A18F755FFC3B4E2,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,15,6.0.0,Blocked,0,10.223.202.131,Ichalkaranji,2024-10-05 10:41:00,2024-05-20,Internet Banking,6,2024-10-05 12:10:00
400,DEV-228DC96D192B41DB9ABD060FCC9778A3,Nothing Phone 2,Android,Nothing Phone 2,Android,14,6.0.0,Active,1,172.19.25.174,Ambattur,2026-06-13 11:23:00,2020-11-02,Mobile App,0,
285,DEV-FB5A1017E01F4954A213C7AD170CF203,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,12,5.2.0,Active,1,172.23.70.38,Fatehpur,2025-02-21 18:13:00,2022-05-31,Branch,0,
251,DEV-7E917C55ECDE4C83B7EEC3C08070D823,Firefox,Web,Firefox,macOS,11,5.5.2,Active,1,10.187.122.138,Nanded,2025-04-06 09:35:00,2023-04-21,Mobile App,0,
919,DEV-7C332251DD2840E5AE60020F3340F11C,iPhone 16,iPhone,iPhone 16,iOS,17,5.4.0,Active,1,192.168.201.70,South Dumdum,2026-02-11 12:10:00,2025-12-06,Mobile App,0,
183,DEV-9604D4F7F21D42A1912D4B02CEA77D90,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,16,6.0.0,Active,1,172.21.167.214,Bhopal,2025-02-07 04:07:00,2024-12-14,Mobile App,0,
281,DEV-E72699B148A947FD9D509373DF88E7F4,OnePlus 12,Android,OnePlus 12,Android,14,5.2.0,Active,1,192.168.200.214,Arrah,2025-01-19 03:58:00,2024-06-19,Branch,0,
245,DEV-8C4C10C5F9DE4ECDBB3346E2360C5122,Redmi Note 13,Android,Redmi Note 13,Android,15,5.4.0,Blocked,0,10.209.68.215,Rohtak,2024-11-07 21:28:00,2024-08-14,Mobile App,7,2024-11-07 22:52:00
62,DEV-95B328790BA649129E1BDF434C6EFB6A,iPhone 12,iPhone,iPhone 12,iOS,18,5.3.1,Active,0,172.25.174.111,Tenali,2026-06-17 00:55:00,2025-10-17,Mobile App,0,
662,DEV-F42552227178453A9EF9A3B3AA911E94,Google Pixel 8,Android,Google Pixel 8,Android,12,5.2.0,Active,1,192.168.147.151,Mysore,2026-05-02 22:24:00,2022-06-25,Internet Banking,0,
858,DEV-F25E4D94084241FEA88381932D8AE882,Firefox,Web,Firefox,Windows 10,14,5.4.0,Active,0,192.168.218.213,Nagpur,2025-06-10 19:26:00,2025-06-01,Mobile App,0,
256,DEV-EE7509C0C94147DF982AC5AEA088C4B6,iPhone 13,iPhone,iPhone 13,iOS,17,5.2.0,Active,1,192.168.39.199,Thrissur,2026-03-23 14:37:00,2026-03-23,Internet Banking,0,
847,DEV-15BFF188139E441BBF73C7545CE742B6,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,12,5.5.2,Inactive,1,10.200.250.62,Gurgaon,2025-06-20 04:24:00,2024-09-16,Mobile App,1,
226,DEV-3C42989BCDB14C2BB3A1118BF4FACD9C,iPhone 12,iPhone,iPhone 12,iOS,18,5.3.1,Inactive,1,10.23.220.42,Vasai-Virar,2022-02-25 13:19:00,2020-01-18,Mobile App,0,
170,DEV-ED62DAC4FF6E487DA242D2B44F2B925E,Google Pixel 8,Android,Google Pixel 8,Android,14,5.3.1,Active,1,172.28.175.13,Giridih,2025-08-21 14:51:00,2023-08-10,Internet Banking,0,
691,DEV-02F89A4D00E74014BF90763DEC188EAA,Firefox,Web,Firefox,Ubuntu,14,5.2.0,Active,1,192.168.39.126,Dharmavaram,2025-05-03 08:52:00,2024-02-26,Mobile App,2,
879,DEV-2DA5A604EDEA43F180CE2DB70BF2AF87,Redmi Note 13,Android,Redmi Note 13,Android,15,5.1.0,Active,1,192.168.243.166,Allahabad,2026-05-25 05:57:00,2023-08-20,Branch,0,
650,DEV-13C44A034A7E484CB5B8B8A82516F8B8,Samsung Galaxy M35,Android,Samsung Galaxy M35,Android,14,5.4.0,Active,1,192.168.144.134,Gurgaon,2023-01-29 05:37:00,2021-04-09,Mobile App,0,
853,DEV-6A06D5A81FF34E60B3B757D29AE3DCF9,Google Pixel 8,Android,Google Pixel 8,Android,12,5.5.2,Active,1,172.25.141.247,Sikar,2024-01-26 17:49:00,2021-02-22,Mobile App,0,
419,DEV-D9A688D016DB4A159FC7C2BCA7D633FC,Microsoft Edge,Web,Microsoft Edge,Windows 11,10,5.1.0,Active,1,192.168.181.218,Agra,2023-07-07 21:45:00,2020-05-14,Mobile App,0,
462,DEV-CE95665A4D12414E94FB8418AFF4ABF9,Nothing Phone 2,Android,Nothing Phone 2,Android,15,5.4.0,Active,1,10.226.52.195,Kollam,2026-07-27 20:35:00,2023-05-27,Internet Banking,1,
508,DEV-CC685DBBED084F38AA572C373BBACD8D,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,15,5.2.0,Active,1,172.21.31.244,Ambattur,2024-10-15 23:31:00,2021-03-17,Mobile App,0,
285,DEV-CAED7FDC90474A8BA65AFAF988CA9879,iPhone 16 Pro,iPhone,iPhone 16 Pro,iOS,18,6.0.0,Inactive,1,192.168.75.177,Agartala,2020-10-25 21:02:00,2020-03-02,Internet Banking,1,
548,DEV-32D001F234EF487BB4578CC4882E0DA9,Samsung Galaxy M35,Android,Samsung Galaxy M35,Android,13,5.1.0,Inactive,1,192.168.41.200,Orai,2024-11-02 18:05:00,2021-11-07,Internet Banking,0,
594,DEV-24326ECD6983462AB32B820C1CFBBCC5,OnePlus 12,Android,OnePlus 12,Android,12,5.2.0,Active,1,192.168.243.106,Kharagpur,2026-01-23 10:05:00,2021-07-01,Mobile App,0,
862,DEV-8854CD1281C24E2D836799A2A03CDD97,iPhone 12,iPhone,iPhone 12,iOS,17,5.5.2,Active,0,172.30.204.120,Munger,2020-10-17 07:25:00,2020-06-29,Mobile App,0,
666,DEV-25536B65F0894996A216E5559254AC98,Redmi Note 13,Android,Redmi Note 13,Android,12,5.5.2,Active,1,10.32.100.235,Jaipur,2026-07-26 05:15:00,2026-05-10,Internet Banking,0,
682,DEV-B5EE567E7026431B97F38866250F64DC,Safari,Web,Safari,Windows 11,10,5.2.0,Active,1,10.191.114.81,Deoghar,2026-01-07 09:18:00,2024-08-17,Internet Banking,0,
776,DEV-9519B98C336440B494558330F14A9B31,iPhone 15,iPhone,iPhone 15,iOS,16,5.4.0,Inactive,1,172.25.49.205,Etawah,2026-06-04 15:51:00,2025-07-31,Mobile App,0,
833,DEV-6F6A190832A14568A20B35736400B93A,iPhone 12,iPhone,iPhone 12,iOS,18,5.4.0,Active,0,172.21.117.211,Tiruppur,2025-02-22 01:51:00,2021-01-26,Internet Banking,0,
127,DEV-123794DFDFA847E29DBA50C32234049E,Microsoft Edge,Web,Microsoft Edge,macOS,13,5.1.0,Active,1,172.25.95.95,Ozhukarai,2024-02-17 01:45:00,2021-12-11,Mobile App,0,
741,DEV-C010292A11E7473E9AE9912F3D525099,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,13,5.1.0,Active,1,172.24.49.255,Mangalore,2026-08-03 07:56:00,2023-01-20,Mobile App,0,
111,DEV-C93D2E8E1B2B49289E5597905326DF70,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,14,5.4.0,Active,1,10.42.253.101,Avadi,2026-08-07 23:42:00,2026-06-26,Mobile App,0,
335,DEV-61DC3CCF09B443E9BA3C11A9D1A02F9F,Samsung Galaxy M35,Android,Samsung Galaxy M35,Android,14,5.1.0,Active,1,172.19.230.196,Bellary,2022-01-15 23:11:00,2021-05-13,Mobile App,0,
491,DEV-19F283F9AC8246CC838C545FBFCD1355,Firefox,Web,Firefox,Ubuntu,11,5.3.1,Active,1,192.168.165.43,Latur,2025-09-25 22:29:00,2024-12-11,Mobile App,0,
323,DEV-25E1A1F4AF8D417090A5A67F90BA6BA2,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,16,5.1.0,Active,1,10.33.141.14,Srikakulam,2025-09-21 07:31:00,2025-07-29,Internet Banking,0,
258,DEV-13E90C508BDD45EC8353172C39267803,OnePlus 12,Android,OnePlus 12,Android,12,5.1.0,Active,1,192.168.224.60,Eluru,2025-12-07 23:46:00,2025-05-30,Mobile App,0,
512,DEV-151BFC86F50F4E8B896FB452B1E09564,Microsoft Edge,Web,Microsoft Edge,Ubuntu,12,5.4.0,Active,1,10.203.242.77,Tadipatri,2026-08-06 04:02:00,2025-03-19,Mobile App,0,
979,DEV-7CBC30221C444F2990982DF56F4ADDF7,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,12,5.4.0,Active,1,192.168.233.65,Thrissur,2026-01-18 06:27:00,2025-07-18,Internet Banking,0,
105,DEV-C33567F081644CC699F80E950D90980C,iPhone 14,iPhone,iPhone 14,iOS,17,5.1.0,Active,1,192.168.145.17,Srikakulam,2025-03-23 03:42:00,2024-10-23,Mobile App,0,
377,DEV-EBF4E08B2CC1479CAA8AE07B6B3786A9,Google Pixel 8a,Android,Google Pixel 8a,Android,13,5.2.0,Active,1,192.168.245.163,Tadepalligudem,2025-03-07 11:49:00,2024-01-11,Mobile App,0,
408,DEV-3F172969EF414F12A45A94B8B4905E35,Google Pixel 8,Android,Google Pixel 8,Android,14,5.2.0,Active,1,10.127.170.131,Shivpuri,2026-04-05 07:55:00,2025-12-05,Mobile App,0,
98,DEV-47ED6E704A034E67A12C3B70AA05746A,Google Pixel 8,Android,Google Pixel 8,Android,12,5.4.0,Active,1,10.218.188.197,Ramagundam,2026-07-24 16:53:00,2024-12-14,Internet Banking,0,
662,DEV-C23BE1549EB4424C96E7F965F6B959EE,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,12,5.3.1,Active,1,10.244.226.85,Dhanbad,2026-03-03 15:10:00,2022-05-03,Mobile App,1,
715,DEV-5A03ABD0982247379302E2C4BCAEAC2C,Vivo V30,Android,Vivo V30,Android,14,5.1.0,Active,1,172.30.220.81,Bhimavaram,2026-08-09 01:26:00,2026-07-30,Internet Banking,0,
551,DEV-33D83E1405ED42D68B4D25CF26E4925B,Redmi Note 13,Android,Redmi Note 13,Android,14,5.2.0,Active,1,172.24.253.228,Rampur,2023-02-17 16:28:00,2022-12-21,Mobile App,0,
102,DEV-69FA54ECAC964FD1B8184E670810BB3F,iPhone 14,iPhone,iPhone 14,iOS,16,5.2.0,Active,1,172.30.44.22,Eluru,2026-08-03 04:11:00,2024-04-15,Branch,0,
580,DEV-FE61AD67112A4A3F92ED991B1E8DE66A,Safari,Web,Safari,Windows 11,11,5.3.1,Active,1,172.25.248.33,Dhanbad,2025-09-20 10:01:00,2020-04-01,Internet Banking,0,
995,DEV-23DB826AD1D3404FA0E1359DBDFD4B10,iPhone 13,iPhone,iPhone 13,iOS,18,5.1.0,Active,1,172.19.131.223,Berhampore,2025-02-23 04:55:00,2021-01-24,Mobile App,0,
603,DEV-48727ABD501F4CF095091163DFB19450,Google Pixel 8a,Android,Google Pixel 8a,Android,15,5.1.0,Active,1,172.29.233.78,Noida,2023-07-16 18:26:00,2022-09-20,Branch,0,
43,DEV-429CB4A28D054BFEB509664C9EBBAC62,Vivo V30,Android,Vivo V30,Android,12,5.3.1,Active,1,10.8.81.111,Surat,2026-07-13 18:38:00,2026-07-11,Mobile App,0,
94,DEV-C05230080033480AB0E40EEE80514CB5,Google Pixel 8,Android,Google Pixel 8,Android,15,6.0.0,Active,1,192.168.215.162,Ambattur,2022-02-22 19:53:00,2020-04-14,Branch,0,
735,DEV-9443A818DDA64CBC9D0BFB9E87313F8A,Firefox,Web,Firefox,Windows 11,12,5.5.2,Active,1,172.29.174.48,Tenali,2025-11-15 09:30:00,2024-03-12,Internet Banking,0,
520,DEV-A4213B5267764AA3AEE38BCA7B7F209F,Chrome Browser,Web,Chrome Browser,Windows 11,11,5.1.0,Active,0,10.126.231.149,Udaipur,2025-09-13 05:32:00,2020-09-10,Mobile App,2,
19,DEV-94D4F9A9974D42F799762B0D70874659,Microsoft Edge,Web,Microsoft Edge,macOS,12,5.1.0,Active,0,172.19.81.147,Ambattur,2025-05-10 15:23:00,2021-07-26,Internet Banking,0,
931,DEV-C73266E85FE945F298120AE1AF07C32D,Safari,Web,Safari,Windows 11,10,5.2.0,Active,1,10.157.98.108,Secunderabad,2026-03-03 17:53:00,2026-02-14,Mobile App,0,
871,DEV-DA4ECDCCC8A444CA8471B65358BEE2AF,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,12,5.5.2,Active,1,192.168.95.182,Durg,2020-04-30 16:10:00,2020-03-07,Internet Banking,3,
330,DEV-D287E92F5D8343A88F7FF0DE5F5ABB7F,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,15,5.5.2,Active,1,172.16.240.194,Vasai-Virar,2026-06-29 01:22:00,2026-06-13,Internet Banking,0,
610,DEV-C437DD5D481F4D26B558C825DEA64551,Chrome Browser,Web,Chrome Browser,Ubuntu,10,5.4.0,Active,1,172.16.60.14,Raipur,2025-12-17 12:34:00,2020-09-02,Internet Banking,1,
760,DEV-6A9BA42C848F425AA7EE7ED9D5CA7116,Samsung Galaxy M35,Android,Samsung Galaxy M35,Android,12,6.0.0,Blocked,0,10.222.185.190,Tirupati,2026-07-06 21:45:00,2025-05-04,Mobile App,8,2026-07-06 23:04:00
755,DEV-E3B771CD9A9846E784625E3461F059B9,Google Pixel 8,Android,Google Pixel 8,Android,15,5.4.0,Active,0,192.168.245.49,Tumkur,2026-08-01 21:29:00,2026-06-17,Internet Banking,0,
761,DEV-BD671BFB54CE4E9294B90A853A014BB0,Chrome Browser,Web,Chrome Browser,macOS,10,5.4.0,Active,1,10.210.119.147,Jamnagar,2026-02-15 19:10:00,2020-04-08,Mobile App,2,
82,DEV-A01A40EB8A304B748D81F21B8EC2191B,iPhone 12,iPhone,iPhone 12,iOS,16,5.2.0,Active,1,172.26.63.8,Udaipur,2024-02-13 19:01:00,2022-06-17,Mobile App,0,
296,DEV-6A830893C28C4DC58B75F861D5F870B2,OnePlus 12,Android,OnePlus 12,Android,13,6.0.0,Active,1,10.42.184.218,Buxar,2023-03-16 17:27:00,2021-03-05,Mobile App,0,
896,DEV-FC11462D072B4274BEBA94834B338215,iPhone 15,iPhone,iPhone 15,iOS,17,5.2.0,Active,1,192.168.97.240,Sultan Pur Majra,2026-08-11 13:28:00,2026-07-13,Branch,1,
498,DEV-4010C20361AB442F93DBC7AB71540CE5,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,12,5.5.2,Active,1,172.24.144.233,Satna,2026-02-06 05:55:00,2025-05-02,Mobile App,0,
505,DEV-CF7A6C10A82D4048BC33F3C858BF2280,Google Pixel 8,Android,Google Pixel 8,Android,14,5.3.1,Active,1,192.168.43.121,Ambattur,2025-08-30 00:31:00,2025-08-30,Branch,0,
119,DEV-6B50932E7F0A4250AB41529676986E03,Nothing Phone 2,Android,Nothing Phone 2,Android,15,5.3.1,Blocked,0,172.20.139.175,Ambala,2023-01-09 19:45:00,2022-10-19,Mobile App,4,2023-01-09 21:41:00
552,DEV-E15EC65C78BB4933BF7F0B796634CD6E,Chrome Browser,Web,Chrome Browser,macOS,10,5.1.0,Active,1,192.168.201.240,Avadi,2026-07-31 20:39:00,2025-01-08,Branch,0,
671,DEV-B3B8573F5D234C31AE3C92F5A7DA0BCD,iPhone 15,iPhone,iPhone 15,iOS,16,5.5.2,Active,1,10.107.222.190,Tadepalligudem,2024-11-01 02:13:00,2021-07-23,Internet Banking,0,
808,DEV-A276A39B0F664879A29BCF05B3406029,OnePlus 12,Android,OnePlus 12,Android,13,5.2.0,Active,1,10.78.247.210,Bhiwani,2021-04-06 08:41:00,2021-03-21,Internet Banking,0,
905,DEV-D83CEBF5B427450C957F83B3D2C6E5A4,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,12,5.2.0,Active,1,192.168.209.118,Tiruvottiyur,2022-02-22 11:32:00,2020-01-18,Internet Banking,0,
413,DEV-BADA431B336E4CDC8A36483415B706F4,Samsung Galaxy M35,Android,Samsung Galaxy M35,Android,12,5.4.0,Active,1,10.216.157.242,Muzaffarnagar,2024-08-24 03:12:00,2020-04-22,Branch,0,
897,DEV-05B468BC37664BC49FA7FFDDB5B818A4,Redmi Note 13,Android,Redmi Note 13,Android,13,5.1.0,Active,1,172.30.230.28,Eluru,2026-07-25 05:09:00,2025-04-11,Internet Banking,0,
628,DEV-AD23A36C85024E19A4B3B2BB93C88C96,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,13,5.1.0,Active,1,172.18.170.154,Bhagalpur,2025-11-04 15:38:00,2023-02-11,Mobile App,0,
372,DEV-1117D3F4B0F9404DA04F5D41D77E5FCE,iPhone 13,iPhone,iPhone 13,iOS,18,5.1.0,Inactive,1,172.23.101.87,Hazaribagh,2025-01-14 01:19:00,2023-05-10,Mobile App,0,
483,DEV-7D161CC52B0A4149B6DE8301A991CE0F,OnePlus 12,Android,OnePlus 12,Android,14,5.1.0,Active,1,10.88.203.55,Gaya,2023-02-17 22:31:00,2020-04-18,Mobile App,0,
573,DEV-CA8F72BEDD8B48608594962B29759D14,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,12,6.0.0,Active,1,192.168.204.62,Shahjahanpur,2024-08-27 18:30:00,2023-12-29,Mobile App,0,
57,DEV-E3C50AFE966A427AAEBDA1E63562728C,iPhone 14,iPhone,iPhone 14,iOS,17,5.5.2,Inactive,1,192.168.63.112,Srikakulam,2021-12-02 00:11:00,2021-11-14,Mobile App,0,
373,DEV-5371D608252A4B3A90E8023753150C0C,Redmi Note 13,Android,Redmi Note 13,Android,15,5.3.1,Active,1,10.209.168.26,Yamunanagar,2025-10-17 20:40:00,2021-07-04,Mobile App,1,
153,DEV-4E679F702DFE4CA1A925B4BFD965B1D8,iPhone 13,iPhone,iPhone 13,iOS,17,6.0.0,Blocked,0,192.168.64.244,Sangli-Miraj & Kupwad,2023-03-13 19:43:00,2021-06-23,Mobile App,3,2023-03-13 21:04:00
562,DEV-35AFD7D6377E45ADA6D542D51240B3A6,OnePlus 12,Android,OnePlus 12,Android,12,5.3.1,Active,1,172.25.234.123,Ghaziabad,2024-10-21 01:35:00,2023-12-27,Internet Banking,0,
314,DEV-5E7F4BCDFB554C9F93A20294EA9D8722,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,14,5.3.1,Active,1,10.82.198.235,Hyderabad,2026-01-11 09:49:00,2024-11-23,Mobile App,0,
506,DEV-4EA1CD77E36A473D9D5F3B87A04A9510,OnePlus Nord CE 4,Android,OnePlus Nord CE 4,Android,12,5.2.0,Active,1,10.206.150.2,Kollam,2024-04-28 14:12:00,2023-03-31,Mobile App,0,
827,DEV-7EB9E7AE63C141B6A20DA544B8A5896C,Vivo V30,Android,Vivo V30,Android,15,5.3.1,Active,1,172.21.42.20,Solapur,2025-05-19 15:21:00,2025-03-01,Mobile App,0,
155,DEV-92DBEBBDF28D40FAB47B08477CD5F62A,Google Pixel 8,Android,Google Pixel 8,Android,13,5.1.0,Active,1,172.29.136.226,Bhalswa Jahangir Pur,2025-06-12 09:22:00,2020-01-26,Mobile App,0,
784,DEV-CDFF73747E33402BA00C9456E24B705D,Redmi Note 13,Android,Redmi Note 13,Android,12,5.3.1,Active,1,192.168.46.182,Uluberia,2020-06-02 03:56:00,2020-03-29,Mobile App,1,
733,DEV-BD8C42AC48224A2A8E28213F15B0555D,Google Pixel 8a,Android,Google Pixel 8a,Android,14,6.0.0,Active,1,172.20.21.69,Kanpur,2026-06-17 22:48:00,2026-02-15,Internet Banking,0,
389,DEV-3C60DCC68A9B466F8D948D0D7BC7DC57,Redmi Note 13,Android,Redmi Note 13,Android,15,5.2.0,Active,1,10.156.231.193,Burhanpur,2025-03-05 05:53:00,2021-05-28,Mobile App,0,
372,DEV-AC2E08E2907E42EEA4813A8795482010,Chrome Browser,Web,Chrome Browser,Windows 10,12,6.0.0,Active,1,192.168.160.16,Mangalore,2023-10-19 15:32:00,2023-03-11,Mobile App,0,
529,DEV-0C4153453AE041EEBC7C5E570B7B2622,Vivo V30,Android,Vivo V30,Android,12,5.5.2,Active,1,192.168.223.244,Sambhal,2026-05-28 19:37:00,2025-07-17,Mobile App,0,
324,DEV-09884AEF98A54107A9EB39EAD48014E9,iPhone 16,iPhone,iPhone 16,iOS,18,5.4.0,Active,1,10.139.27.55,Panipat,2026-04-19 15:26:00,2025-03-18,Internet Banking,0,
456,DEV-5F865782DF094E89A6A449C2199712BC,Samsung Galaxy A55,Android,Samsung Galaxy A55,Android,14,6.0.0,Active,1,192.168.85.142,Tiruppur,2025-11-19 09:58:00,2025-03-26,Mobile App,0,
545,DEV-F328CA4616514D5CA983C64500EEC16C,Nothing Phone 2,Android,Nothing Phone 2,Android,13,5.1.0,Active,1,172.25.20.70,Barasat,2026-07-30 21:55:00,2025-08-14,Mobile App,0,
412,DEV-0F31DC6013684ED1957FEF615968103A,iPhone 12,iPhone,iPhone 12,iOS,18,5.5.2,Active,1,172.24.51.224,Bhagalpur,2026-05-01 12:47:00,2025-07-31,Internet Banking,0,
896,DEV-14FCA1AFA97A412D993F5F03FC19BC5F,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,13,5.2.0,Active,1,172.26.199.5,Bilaspur,2023-01-08 00:01:00,2022-05-07,Mobile App,0,
721,DEV-E44414EA353543B69EAB126F545B7046,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,16,5.1.0,Active,1,192.168.47.211,Farrukhabad,2025-08-05 12:42:00,2023-03-31,Mobile App,0,
46,DEV-838F96FE0528411AA06716D584928E0B,Google Pixel 8a,Android,Google Pixel 8a,Android,15,5.4.0,Active,1,192.168.182.24,Khandwa,2024-07-23 01:23:00,2022-09-13,Internet Banking,0,
117,DEV-1C9EFB38E60B49A68942DCDA6483DC74,Samsung Galaxy S24,Android,Samsung Galaxy S24,Android,15,5.1.0,Active,1,192.168.0.255,Ranchi,2023-06-10 19:28:00,2022-06-03,Mobile App,0,
962,DEV-39B55C66203748FEA788B61B9E5E4094,Google Pixel 8,Android,Google Pixel 8,Android,15,5.2.0,Active,1,192.168.24.32,Phagwara,2026-03-24 20:19:00,2025-10-21,Internet Banking,2,
735,DEV-B1B19913717B4F3BA0B48C44AD499F8C,iPhone 13,iPhone,iPhone 13,iOS,17,5.4.0,Active,1,192.168.33.34,Bhatpara,2024-07-04 03:39:00,2020-11-22,Mobile App,0,
212,DEV-AE9428F1CE184E5E875B7992B4A3657E,Chrome Browser,Web,Chrome Browser,Windows 10,11,5.2.0,Active,1,192.168.151.195,Jammu,2026-04-27 19:28:00,2026-01-25,Mobile App,0,
627,DEV-93057D2BE8A94CB29C95DEECD104AA74,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,17,5.2.0,Active,1,172.31.117.51,Salem,2024-12-22 06:22:00,2023-12-30,Internet Banking,1,
403,DEV-93E2249DD2894EB29C01C4E8D8898FA4,iPhone 13,iPhone,iPhone 13,iOS,16,5.5.2,Active,1,172.23.223.129,Saharanpur,2025-04-15 09:05:00,2023-11-16,Mobile App,2,
270,DEV-AE5B6FF86D5B4F969C0F11474B87A9EB,Firefox,Web,Firefox,Ubuntu,13,5.3.1,Active,1,172.22.64.215,Maheshtala,2023-07-21 05:24:00,2022-12-28,Mobile App,3,
620,DEV-AA1440E089F148FC8F7FCB1519D53ABD,Vivo V30,Android,Vivo V30,Android,12,5.2.0,Active,1,172.25.213.135,Mehsana,2026-06-20 09:32:00,2026-06-11,Mobile App,0,
617,DEV-9DEC6A9CDD584599B850F9BB7371E847,iPhone 13,iPhone,iPhone 13,iOS,18,5.5.2,Active,1,172.18.126.218,Narasaraopet,2026-06-04 03:04:00,2025-02-22,Internet Banking,0,
886,DEV-9140D69A72D047D98D3A803433BE550C,iPhone 12,iPhone,iPhone 12,iOS,17,5.4.0,Active,1,172.27.144.144,Bikaner,2025-05-10 06:07:00,2023-02-09,Mobile App,0,
815,DEV-A352BB02886142619EA034A6E2F113A2,Vivo V30,Android,Vivo V30,Android,15,6.0.0,Active,1,192.168.44.23,Kavali,2023-04-21 01:23:00,2023-04-06,Mobile App,1,
978,DEV-48FC0935ADF84FB7AB979ABEE67212EF,Samsung Galaxy M35,Android,Samsung Galaxy M35,Android,13,5.3.1,Active,1,172.19.156.77,Panchkula,2026-05-18 18:24:00,2025-04-10,Mobile App,0,
43,DEV-590918B1A37F48EBA2B0A5BD4B65C61B,Google Pixel 8,Android,Google Pixel 8,Android,14,5.4.0,Active,0,10.218.47.145,Kadapa,2025-08-28 05:43:00,2024-08-19,Mobile App,0,
592,DEV-62FAE0CF175542FC8CBD46A94B6FAF1B,Microsoft Edge,Web,Microsoft Edge,Ubuntu,13,5.3.1,Active,1,192.168.106.112,Bardhaman,2024-01-06 21:19:00,2023-03-02,Mobile App,0,
412,DEV-79B0DF0BA9194ED78E8ACA412A2E311E,Safari,Web,Safari,Windows 11,14,5.2.0,Blocked,0,192.168.125.101,Ramagundam,2023-04-18 07:13:00,2021-06-04,Mobile App,10,2023-04-18 08:06:00
443,DEV-BB7D9CCAE53D48D2A6B5BEFF28C1FA99,iPhone 15 Pro,iPhone,iPhone 15 Pro,iOS,16,5.2.0,Active,0,10.76.97.125,Aligarh,2024-06-12 03:44:00,2021-10-12,Internet Banking,0,
863,DEV-FCEBE95751B64EE7B3CB95EC9507CB88,Firefox,Web,Firefox,macOS,10,6.0.0,Active,1,10.211.116.183,Hosur,2026-08-13 06:07:00,2025-01-01,Mobile App,0,
578,DEV-09EB8EF729244813801DE72EEE2E358D,iPhone 13,iPhone,iPhone 13,iOS,17,6.0.0,Active,1,172.19.188.10,Hapur,2023-07-03 12:10:00,2020-01-25,Mobile App,0,
