account_id,reference_number,amount,transaction_type,transaction_time,transaction_status,payment_mode,transaction_location,receiver_account_id,merchant_id,device_id,ip_address,is_fraud,remarks,risk_score
422,TXN20260816777C7B536938,192141.02,Deposit,2024-08-17 22:17:58,Reversed,IMPS,Delhi,,,620.0,94.169.34.158,0,,60
68,TXN20260816EA4FCEBBF4F4,59968.15,Credit,2025-06-15 06:19:57,Success,Cash,Gurgaon,,,,,0,Regular customer activity,25
588,TXN20260816F291D470A269,197725.63,Deposit,2026-05-30 08:00:50,Success,UPI,Chennai,,,830.0,183.116.81.201,0,Transaction completed successfully,51
823,TXN20260816FDD7E4DB460C,198379.74,Withdrawal,2026-04-13 02:39:19,Success,UPI,Bangalore,,,414.0,81.223.87.88,0,Regular customer activity,69
48,TXN202608160D2E34ACDDC6,95017.8,Transfer,2025-10-29 20:33:10,Success,Cash,Jaipur,716.0,,,,0,,5
774,TXN202608163AE2CD488C3C,95459.56,Refund,2025-03-24 08:18:41,Success,Card,Jaipur,,211.0,,,0,Normal transaction,58
18,TXN20260816AEE4CB867F04,136967.6,Credit,2024-06-15 16:10:40,Pending,Card,Hyderabad,,78.0,93.0,73.205.40.130,0,Normal transaction,8
166,TXN202608164476B575E77F,16098.27,Transfer,2024-12-01 07:30:08,Success,IMPS,Chennai,1452.0,,1754.0,74.159.181.178,0,Regular customer activity,55
758,TXN20260816FA3F5702BF75,10113.64,Credit,2024-06-09 11:06:55,Success,Card,Varanasi,,139.0,568.0,197.112.240.56,0,,4
1500,TXN20260816FBC3873D730E,204683.33,Credit,2025-02-07 13:53:04,Success,IMPS,Hyderabad,,,,,0,Transaction completed successfully,35
1107,TXN20260816A67AFF852BCC,132638.52,Debit,2024-05-30 13:10:40,Success,IMPS,Ahmedabad,,,1184.0,38.136.143.238,0,Regular customer activity,29
1389,TXN20260816FAD838B103BA,164375.95,Credit,2024-05-31 11:42:43,Success,UPI,Chennai,,4.0,1975.0,153.184.227.116,0,,59
1469,TXN2026081628960C9F94F4,18405.39,Credit,2026-05-04 11:17:58,Success,Card,Mumbai,,65.0,,,0,,3
1053,TXN20260816594893CA3BDC,133681.71,Debit,2024-08-30 13:31:08,Success,UPI,Jaipur,,287.0,1032.0,38.247.194.82,0,Regular customer activity,26
219,TXN20260816C47FFC6FB054,104213.11,Credit,2025-07-13 19:41:07,Success,NEFT,Delhi,,,,,0,Transaction completed successfully,58
1215,TXN20260816909F81D2DDC7,180316.03,Credit,2026-08-01 16:49:09,Failed,IMPS,Kolkata,,,,,0,,18
191,TXN20260816056743DDCD5B,249651.74,Transfer,2024-05-04 13:35:01,Success,IMPS,Prayagraj,,,337.0,133.46.16.173,0,,20
823,TXN202608165BC13902AB09,129182.72,Debit,2025-06-01 14:31:35,Success,NEFT,Lucknow,,283.0,,,0,,2
238,TXN20260816087285D476AD,110273.3,Refund,2024-02-02 06:19:17,Success,UPI,Prayagraj,,,730.0,11.177.195.236,0,,44
290,TXN202608163AA5B6A231E7,71298.23,Refund,2024-07-10 13:12:09,Success,IMPS,Hyderabad,,143.0,251.0,150.156.125.104,0,Regular customer activity,45
57,TXN20260816B915CC805039,156114.64,Debit,2026-02-10 00:49:49,Success,UPI,Delhi,,,314.0,60.139.5.87,0,,52
459,TXN20260816718CB54258EF,204301.79,Debit,2025-01-23 04:45:49,Success,NEFT,Jaipur,,70.0,,,0,Normal transaction,56
985,TXN20260816A109F9E25189,35490.13,Debit,2025-02-20 05:03:09,Success,NEFT,Jaipur,,100.0,,,0,,14
140,TXN20260816C305ECC3C49B,31992.36,Debit,2025-11-05 12:44:42,Success,UPI,Pune,,,1500.0,192.234.177.189,0,,52
1172,TXN202608167CA928EAD300,180931.43,Transfer,2026-07-18 09:05:25,Success,UPI,Gurgaon,311.0,,898.0,208.71.213.209,0,Regular customer activity,28
828,TXN202608164CD4BBF9E8A8,213036.26,Withdrawal,2024-02-27 08:21:54,Success,IMPS,Gurgaon,,,1799.0,24.156.129.88,0,Transaction completed successfully,14
760,TXN20260816C91E7DFE3290,148915.12,Transfer,2025-10-10 07:32:08,Success,Card,Kolkata,695.0,,824.0,7.38.104.236,0,,26
980,TXN202608161BDC70265A2B,84192.49,Credit,2024-10-08 02:57:32,Success,NEFT,Mumbai,,111.0,,,0,,33
130,TXN20260816E87CFB3C128B,30983.03,Withdrawal,2025-07-26 06:02:11,Success,IMPS,Ahmedabad,,,1369.0,22.218.127.111,0,,56
689,TXN202608166671C008B645,51139.66,Debit,2025-02-14 10:33:27,Success,Net Banking,Ahmedabad,,5.0,593.0,134.126.55.237,0,,11
1329,TXN20260816F829CB83E700,164890.55,Credit,2026-01-17 05:35:15,Pending,Card,Prayagraj,,16.0,871.0,92.24.167.252,0,,39
302,TXN20260816755E0A0DF851,122475.73,Transfer,2025-12-21 05:26:13,Success,UPI,Delhi,958.0,,981.0,154.122.34.85,0,Transaction completed successfully,1
996,TXN20260816B73FA39159F8,219153.57,Debit,2024-08-20 05:34:02,Success,IMPS,Delhi,,,,,0,,18
393,TXN2026081644AD33AC848F,18065.21,Transfer,2025-08-08 21:02:23,Success,Card,Hyderabad,1400.0,,1212.0,10.165.146.188,1,Potential fraud detected,92
993,TXN2026081626E28C32FAA3,8133.8,Transfer,2024-12-13 01:43:39,Success,UPI,Chennai,,,1496.0,88.74.33.219,0,,53
870,TXN20260816F906E42F5EAF,217110.04,Deposit,2024-11-30 01:59:35,Success,UPI,Jaipur,,,956.0,32.169.7.252,0,,40
790,TXN20260816CF5CEBCDBCE8,98765.06,Debit,2025-10-13 19:09:52,Pending,Card,Varanasi,,218.0,,,0,,29
1473,TXN202608166D6B8768B431,34324.37,Debit,2026-08-12 11:51:51,Success,RTGS,Hyderabad,,88.0,,,0,,1
60,TXN20260816FEE44ECBBFD5,158495.42,Deposit,2026-06-07 17:38:33,Success,Cash,Ahmedabad,,,,,0,,38
102,TXN20260816154D5BF161C5,101283.6,Credit,2024-07-06 05:27:49,Success,IMPS,Prayagraj,,219.0,434.0,85.235.34.113,0,Transaction completed successfully,64
458,TXN20260816F94D36891F32,178259.36,Debit,2026-01-16 21:14:43,Success,UPI,Gurgaon,,111.0,78.0,73.115.39.165,0,Regular customer activity,57
673,TXN202608163E95005050CE,66294.12,Debit,2025-08-06 11:15:07,Failed,Net Banking,Bangalore,,,23.0,70.109.91.153,0,Regular customer activity,51
194,TXN202608167CD8F21A74ED,195324.96,Withdrawal,2024-05-11 13:20:08,Pending,Cash,Hyderabad,,,,,0,Regular customer activity,1
662,TXN202608167B23B0BC4A93,9437.54,Debit,2024-10-14 07:21:49,Success,NEFT,Mumbai,,267.0,,,0,,34
908,TXN202608164093467CCD8C,44838.44,Transfer,2024-02-24 13:59:56,Success,Net Banking,Chennai,1344.0,,1690.0,198.154.208.45,0,Normal transaction,63
1007,TXN2026081660279CF68EFA,19317.42,Debit,2024-05-11 10:24:13,Success,UPI,Gurgaon,,10.0,561.0,191.120.61.66,0,Transaction completed successfully,25
508,TXN202608168D51F2EB98F4,117948.91,Debit,2024-09-03 19:33:43,Success,UPI,Pune,,284.0,1772.0,165.72.208.213,0,Regular customer activity,33
113,TXN202608166809D312C3B0,118402.97,Credit,2025-08-24 04:17:01,Pending,UPI,Jaipur,,,1189.0,185.167.16.30,0,Transaction completed successfully,38
1392,TXN20260816844DE9319FD6,84072.8,Debit,2024-06-25 06:02:13,Success,UPI,Kolkata,,162.0,458.0,212.220.139.255,1,Transaction flagged for review,82
1028,TXN20260816477A27BC3ABF,214335.03,Transfer,2024-07-05 11:18:24,Success,UPI,Hyderabad,1438.0,,,,0,Normal transaction,8
255,TXN2026081681942328E2E2,126198.01,Deposit,2025-09-16 11:44:33,Success,Net Banking,Prayagraj,,,1766.0,125.211.90.110,0,Transaction completed successfully,21
545,TXN202608160A84A9E17D17,142818.51,Transfer,2024-04-21 05:01:23,Success,UPI,Prayagraj,1212.0,,1026.0,214.91.210.127,0,Transaction completed successfully,51
1040,TXN202608169F2A268744A6,131176.79,Debit,2024-12-14 13:24:06,Success,UPI,Lucknow,,258.0,511.0,50.193.62.9,0,Normal transaction,39
6,TXN202608167D785F7444BA,200930.4,Debit,2024-02-09 10:28:01,Success,UPI,Chennai,,,265.0,84.1.191.85,0,,55
780,TXN202608160EF688854FAA,48873.29,Transfer,2026-02-27 19:50:41,Success,UPI,Gurgaon,589.0,,1891.0,3.170.46.115,0,Regular customer activity,35
725,TXN20260816AFDC01625CA8,221130.19,Debit,2024-11-27 14:40:07,Success,Card,Mumbai,,269.0,,,0,,9
1085,TXN2026081676FDC4F35C05,25656.21,Debit,2025-08-29 18:10:51,Success,UPI,Varanasi,,30.0,,,0,Transaction completed successfully,5
1023,TXN20260816154C941427C3,202716.22,Debit,2025-11-03 05:44:57,Success,NEFT,Lucknow,,230.0,,,0,,22
521,TXN20260816E4C8FA431E2F,25284.18,Transfer,2025-05-03 12:44:18,Success,UPI,Varanasi,,,751.0,25.200.234.151,0,Normal transaction,28
1231,TXN202608165F3E0B7DE147,116175.74,Credit,2025-03-04 17:18:35,Success,NEFT,Jaipur,,169.0,,,0,Regular customer activity,42
1011,TXN20260816E5A09CCF90DB,154980.65,Credit,2026-07-24 16:49:54,Success,UPI,Ahmedabad,,156.0,1964.0,88.74.122.1,0,,63
1424,TXN202608169F3965134061,96945.68,Debit,2025-07-01 15:15:44,Success,NEFT,Mumbai,,206.0,,,0,,1
815,TXN2026081630BF8949FE41,5113.0,Deposit,2024-12-23 10:43:57,Success,Cash,Pune,,,,,1,Unusual transaction pattern,88
1080,TXN20260816A80F9305D56C,247659.05,Withdrawal,2024-03-05 06:47:13,Success,UPI,Lucknow,,,1317.0,37.157.167.245,0,Transaction completed successfully,19
1191,TXN2026081612C7786BB3AB,528.35,Debit,2025-09-08 16:55:03,Success,RTGS,Ahmedabad,,297.0,,,0,,9
192,TXN20260816F0EB57D62714,137736.53,Debit,2026-06-19 18:53:28,Success,UPI,Varanasi,,173.0,1446.0,53.70.213.61,0,Transaction completed successfully,65
734,TXN2026081640D27AB1C5E4,235668.47,Debit,2025-01-15 18:59:56,Success,UPI,Kolkata,,269.0,1311.0,63.125.117.192,0,,60
598,TXN20260816E7FB32CAE703,216947.84,Transfer,2026-05-15 05:08:12,Failed,UPI,Prayagraj,335.0,,1906.0,176.181.234.70,0,Normal transaction,4
412,TXN2026081660AC02C88EF1,72004.14,Withdrawal,2025-09-19 05:44:18,Success,UPI,Kanpur,,,760.0,194.54.183.31,0,,28
867,TXN20260816C5E6EF1EF696,123081.11,Debit,2024-09-04 01:14:45,Success,Card,Delhi,,202.0,1862.0,221.159.67.199,0,,50
353,TXN202608161A8DCB86263D,146255.03,Credit,2024-07-22 03:32:33,Success,IMPS,Gurgaon,,221.0,837.0,32.132.108.242,0,,42
716,TXN2026081612990B28FA00,71661.11,Transfer,2024-02-12 04:37:23,Success,Net Banking,Chennai,310.0,,576.0,216.175.133.253,1,Unusual transaction pattern,81
1448,TXN2026081682A79ECE7CEE,153880.01,Transfer,2024-01-15 13:39:23,Success,Cheque,Pune,1038.0,,,,0,Transaction completed successfully,16
1405,TXN2026081605D71E7C082A,206167.43,Transfer,2026-02-02 11:23:18,Success,Card,Varanasi,884.0,,343.0,26.119.38.33,0,Normal transaction,64
166,TXN20260816EA50EBFE22D5,41225.46,Refund,2025-08-20 08:57:28,Success,Net Banking,Delhi,,162.0,1961.0,135.94.250.231,0,Transaction completed successfully,67
151,TXN20260816A3863CBF6725,41744.17,Debit,2026-02-13 05:56:19,Success,UPI,Kolkata,,,568.0,142.161.51.202,0,,69
558,TXN2026081617CAA62D559C,241162.08,Debit,2025-09-13 20:58:58,Success,UPI,Hyderabad,,,1084.0,110.100.83.31,0,,50
1080,TXN20260816C974D70B475A,4202.16,Withdrawal,2026-05-27 14:29:51,Success,UPI,Kolkata,,,904.0,49.62.3.104,0,,17
1059,TXN20260816B13B67CC3ECB,59380.38,Credit,2026-06-22 16:11:46,Success,Net Banking,Mumbai,,,1972.0,14.124.213.224,0,Regular customer activity,42
259,TXN20260816A012DA8B24BE,50000.57,Debit,2026-03-05 04:10:48,Success,Card,Jaipur,,204.0,,,0,,27
1057,TXN2026081608471088D229,227860.25,Transfer,2025-01-30 01:11:31,Success,UPI,Chennai,965.0,,887.0,94.152.135.227,0,Regular customer activity,28
679,TXN202608161E478A4CECCE,140362.05,Transfer,2025-02-09 06:29:56,Success,UPI,Hyderabad,235.0,,304.0,104.41.7.121,0,,17
615,TXN202608164F715F977BB9,95536.07,Withdrawal,2025-04-02 23:08:25,Success,NEFT,Mumbai,,,,,0,Regular customer activity,52
50,TXN202608160B67607D7A85,168309.06,Debit,2024-03-28 20:10:37,Success,RTGS,Jaipur,,,,,0,Normal transaction,55
788,TXN20260816A5284455F89D,56322.32,Debit,2025-06-20 00:51:07,Success,NEFT,Noida,,246.0,,,0,,1
1462,TXN202608160EDD3B8EAAEA,84879.8,Debit,2024-04-28 07:40:46,Success,UPI,Jaipur,,164.0,1092.0,140.129.227.140,0,Transaction completed successfully,48
1142,TXN20260816E1B7BEC58513,189914.29,Transfer,2024-09-18 14:19:18,Success,IMPS,Delhi,,,1933.0,58.124.41.102,0,Normal transaction,58
1397,TXN20260816CA18B55D946B,94099.93,Debit,2024-09-18 09:49:29,Success,UPI,Chennai,,203.0,889.0,59.21.28.31,0,,0
213,TXN202608167FED74A3C68B,28213.78,Refund,2026-06-13 17:26:44,Success,Cash,Noida,,296.0,,,0,Transaction completed successfully,25
217,TXN202608162BD263BA044D,170790.85,Credit,2025-04-22 03:51:57,Success,IMPS,Mumbai,,266.0,1766.0,34.134.125.123,0,,55
351,TXN20260816A921DC746D53,112926.43,Transfer,2026-07-13 03:02:39,Success,UPI,Jaipur,716.0,,1766.0,215.114.45.243,0,,41
959,TXN20260816C5343EC477B8,159441.03,Debit,2024-08-27 07:20:43,Success,IMPS,Gurgaon,,280.0,1979.0,181.157.40.227,0,,4
719,TXN202608163CB6DF17476C,11098.8,Debit,2024-12-16 11:15:11,Success,IMPS,Chennai,,61.0,1439.0,96.244.106.216,0,,9
296,TXN202608168B46F549B975,147219.66,Debit,2025-06-15 02:46:04,Success,Card,Pune,,232.0,694.0,62.98.54.143,0,Regular customer activity,28
433,TXN202608168C6485655341,43802.35,Refund,2025-10-09 14:53:02,Success,Cash,Lucknow,,,,,0,Normal transaction,47
772,TXN202608167B5E8B4B9C52,83198.03,Refund,2025-01-11 00:46:23,Success,UPI,Jaipur,,,95.0,42.30.39.107,0,Transaction completed successfully,13
616,TXN2026081695821C7ED92A,81863.57,Deposit,2025-11-13 19:09:40,Success,IMPS,Chennai,,,1891.0,71.233.149.37,0,Normal transaction,10
1069,TXN20260816DE482386FDAB,53543.26,Debit,2024-01-07 07:34:47,Success,NEFT,Gurgaon,,178.0,,,0,,51
146,TXN202608167381A6D768DF,57504.49,Deposit,2024-12-09 08:29:30,Success,Cash,Prayagraj,,,,,0,,69
346,TXN202608161F262FDE1FE9,204249.77,Debit,2026-04-26 10:02:01,Success,Cheque,Jaipur,,,,,0,,12
412,TXN202608160E2F52C64D6E,213476.86,Transfer,2026-02-07 02:59:19,Reversed,NEFT,Kolkata,820.0,,,,0,,37
124,TXN202608167828CDCD6168,201287.57,Transfer,2026-06-01 21:06:33,Success,NEFT,Delhi,,,,,0,Transaction completed successfully,69
662,TXN20260816DC4D41B823BC,140408.6,Refund,2025-09-19 03:14:03,Success,Card,Hyderabad,,131.0,,,0,,24
973,TXN202608162134490912E4,200031.3,Transfer,2025-01-29 08:26:50,Success,RTGS,Pune,,,,,0,,56
660,TXN202608165CF5B5F90C3B,167519.33,Debit,2024-10-15 11:07:34,Success,Net Banking,Kanpur,,44.0,1565.0,208.94.201.193,0,Normal transaction,52
1261,TXN202608163C3644BD72FA,82563.24,Debit,2025-03-08 03:48:23,Success,IMPS,Hyderabad,,21.0,203.0,32.83.254.5,0,,1
1415,TXN20260816972D5B837D5E,218226.38,Credit,2024-05-10 10:03:34,Success,NEFT,Jaipur,,215.0,,,0,,69
1481,TXN202608160B3651045882,29669.26,Debit,2024-12-28 03:49:00,Success,NEFT,Delhi,,,,,0,Regular customer activity,20
344,TXN202608168A4DF78D1BB8,6688.16,Deposit,2024-03-14 02:33:41,Success,UPI,Lucknow,,,1575.0,50.128.109.189,0,,1
254,TXN202608160FD76379D457,21623.06,Withdrawal,2026-05-31 21:00:04,Success,UPI,Mumbai,,,276.0,161.43.87.192,0,,36
1411,TXN2026081639D3EC57FEC9,236908.46,Debit,2024-05-12 20:32:48,Success,UPI,Delhi,,19.0,1032.0,220.118.135.51,0,Regular customer activity,16
1041,TXN2026081600676414AD40,41895.68,Debit,2025-11-16 10:39:31,Success,IMPS,Kolkata,,136.0,32.0,118.108.241.61,0,Regular customer activity,20
1465,TXN202608163F78DEC8D2AF,65657.5,Transfer,2024-09-21 19:08:15,Success,IMPS,Kolkata,1187.0,,1318.0,168.8.71.11,0,,8
853,TXN2026081693F4D27A023E,79858.14,Transfer,2026-05-05 22:48:08,Success,IMPS,Varanasi,1215.0,,1106.0,184.211.58.205,0,Normal transaction,41
204,TXN202608161490FCAAB05B,1965.63,Debit,2024-11-13 14:17:17,Success,Card,Kolkata,,,,,0,Regular customer activity,56
189,TXN20260816F463D6C6AFCC,91184.89,Debit,2025-02-15 22:33:40,Success,UPI,Mumbai,,,1108.0,198.10.56.148,0,,11
847,TXN202608164E3258E53ADD,146473.74,Deposit,2025-08-04 00:41:54,Failed,UPI,Mumbai,,,1113.0,62.253.45.216,0,,18
55,TXN202608163203FB7461E6,72047.22,Refund,2026-04-05 13:19:19,Success,UPI,Lucknow,,26.0,271.0,170.229.151.206,0,,12
430,TXN20260816883E700D3CD3,198189.12,Transfer,2024-07-17 22:46:05,Pending,Card,Bangalore,101.0,,965.0,102.27.50.1,0,Normal transaction,31
59,TXN20260816930FC2665523,118118.3,Deposit,2024-11-13 16:39:43,Success,RTGS,Noida,,,,,0,Transaction completed successfully,42
1082,TXN2026081607CB64C2D73B,185794.0,Debit,2026-03-04 18:18:13,Success,Net Banking,Jaipur,,156.0,203.0,7.158.112.127,0,Regular customer activity,60
190,TXN202608163C8CB5A5A9E5,58095.26,Debit,2026-06-05 21:54:53,Success,IMPS,Kanpur,,,1143.0,130.63.176.255,0,Transaction completed successfully,25
629,TXN2026081608CE458787E2,76278.99,Debit,2025-02-12 09:17:23,Pending,UPI,Delhi,,,496.0,123.138.18.140,0,,30
1383,TXN20260816EFD89C0F6B56,81728.06,Transfer,2025-09-28 21:46:50,Failed,NEFT,Gurgaon,,,,,0,,36
55,TXN20260816CF563F5209E6,139705.56,Credit,2025-07-11 07:15:16,Reversed,NEFT,Pune,,,,,0,Regular customer activity,61
177,TXN20260816AC888BCB37CE,191431.53,Credit,2025-10-30 05:05:04,Success,UPI,Kolkata,,259.0,,,0,,29
580,TXN20260816D92F0AA2C672,132266.63,Transfer,2025-02-23 14:10:51,Success,UPI,Prayagraj,1112.0,,1434.0,169.207.149.35,0,Transaction completed successfully,66
786,TXN20260816AF6BC67F53BD,70783.35,Debit,2025-10-30 21:16:00,Success,UPI,Hyderabad,,266.0,919.0,203.143.187.174,0,Normal transaction,61
1085,TXN20260816E50D3288AC96,10414.98,Debit,2024-05-13 04:07:09,Success,UPI,Gurgaon,,,815.0,38.188.251.0,0,,21
427,TXN202608162F37723FF5D3,73505.22,Transfer,2025-11-30 00:56:11,Success,UPI,Bangalore,94.0,,499.0,160.249.54.58,0,Transaction completed successfully,39
929,TXN20260816E736C4A744D7,189165.55,Withdrawal,2024-03-14 15:05:31,Success,UPI,Mumbai,,,1182.0,89.225.198.55,0,Normal transaction,64
1253,TXN2026081692F9F07A4EF9,151405.04,Debit,2025-03-12 06:05:36,Failed,NEFT,Gurgaon,,,,,0,,62
1117,TXN202608168EC0B2F6A7E6,140289.64,Credit,2024-05-05 04:25:42,Success,NEFT,Noida,,,,,0,Regular customer activity,59
610,TXN20260816B7200B954BF6,89794.4,Credit,2025-05-08 05:43:53,Success,IMPS,Bangalore,,164.0,959.0,75.33.66.238,0,,60
877,TXN20260816F243B6B7CE4C,129061.73,Transfer,2024-11-08 04:12:06,Success,NEFT,Kanpur,422.0,,,,0,Normal transaction,17
836,TXN202608162C2F9447BC89,65801.06,Refund,2026-05-03 05:29:13,Success,IMPS,Prayagraj,,,321.0,165.209.78.31,0,,15
138,TXN202608166F03EBBCC44C,60193.66,Credit,2026-02-17 19:28:46,Success,Card,Gurgaon,,240.0,745.0,49.122.43.54,0,,48
1159,TXN20260816A0192894B4D2,8616.06,Credit,2024-05-10 07:54:02,Success,NEFT,Ahmedabad,,131.0,,,0,,45
767,TXN20260816FFA6C987DCB4,228649.03,Deposit,2025-08-27 13:40:36,Success,UPI,Bangalore,,,1922.0,4.117.87.75,0,Normal transaction,43
1347,TXN20260816D4DA7C0FAB27,205430.54,Credit,2026-01-13 13:56:10,Success,UPI,Chennai,,138.0,1882.0,151.148.36.234,0,Normal transaction,34
157,TXN2026081629BFF263CE80,103865.99,Debit,2026-03-08 12:45:34,Success,Cash,Jaipur,,235.0,,,0,,21
367,TXN2026081642A4C932E855,115631.03,Refund,2025-03-03 06:55:18,Success,IMPS,Mumbai,,164.0,1182.0,194.54.76.231,0,,20
936,TXN20260816A8452534C7CC,74306.77,Debit,2025-12-19 21:47:57,Success,UPI,Pune,,69.0,888.0,95.107.173.102,0,,55
856,TXN202608161B87AD163CAD,83187.18,Deposit,2026-07-24 05:16:26,Success,IMPS,Prayagraj,,,427.0,156.181.170.121,0,,39
689,TXN20260816046FCCB8C373,225838.73,Withdrawal,2025-02-13 15:51:58,Success,UPI,Hyderabad,,,417.0,22.113.154.130,0,,34
600,TXN202608161E0CFED60147,142717.11,Debit,2025-05-11 10:42:55,Success,Cheque,Kanpur,,,,,0,,23
105,TXN2026081675B6C2E499A7,246757.45,Transfer,2025-07-08 14:36:03,Success,UPI,Chennai,,,,,0,Regular customer activity,47
197,TXN20260816BFADF8E13973,31847.64,Transfer,2024-08-27 07:59:43,Reversed,UPI,Hyderabad,1417.0,,832.0,61.93.159.205,0,,56
1335,TXN20260816BA4A131F9663,202728.97,Withdrawal,2024-01-31 05:48:39,Success,NEFT,Ahmedabad,,,,,0,Normal transaction,40
1292,TXN2026081648CBD500BC71,71383.2,Debit,2024-09-21 17:39:13,Success,UPI,Bangalore,,,,,0,Regular customer activity,38
632,TXN20260816E4962AD47557,97476.03,Debit,2025-09-10 14:58:02,Success,NEFT,Prayagraj,,,,,0,Regular customer activity,50
632,TXN202608169321DC2DDD38,125959.52,Debit,2025-06-15 12:28:54,Success,Cash,Mumbai,,120.0,,,0,Transaction completed successfully,31
1203,TXN202608160EB9106FC770,228255.57,Debit,2025-08-27 06:31:36,Success,NEFT,Hyderabad,,220.0,,,0,,2
633,TXN2026081631BC00254B2A,187366.32,Withdrawal,2024-06-27 02:35:16,Success,UPI,Gurgaon,,,1510.0,186.47.143.77,0,,66
532,TXN202608169B6E4D33B50B,13087.78,Credit,2025-03-23 19:36:12,Success,UPI,Hyderabad,,5.0,519.0,163.237.241.26,0,Regular customer activity,12
605,TXN20260816B1B8381CFDD6,132902.77,Transfer,2024-11-28 22:54:24,Failed,Card,Bangalore,1176.0,,1742.0,18.78.117.245,0,,32
130,TXN20260816D4119F6AC404,180796.3,Debit,2025-06-28 03:35:22,Success,Card,Bangalore,,170.0,,,0,,26
1161,TXN20260816C9572748515E,79496.34,Withdrawal,2026-01-12 22:57:18,Success,Card,Jaipur,,,1499.0,216.184.222.190,0,,13
1139,TXN2026081682E91458CE20,77995.0,Credit,2024-07-07 13:46:25,Success,NEFT,Delhi,,31.0,,,1,Unusual device activity,97
1093,TXN202608167B87B7C7DE9D,107261.41,Withdrawal,2025-12-10 15:16:10,Success,Card,Varanasi,,,384.0,29.171.47.53,0,Transaction completed successfully,30
115,TXN202608169F29C3793051,146992.89,Refund,2024-02-06 04:26:58,Success,NEFT,Ahmedabad,,16.0,,,0,,26
1366,TXN20260816804DFC56673E,113930.36,Withdrawal,2024-10-17 01:20:37,Pending,Cash,Prayagraj,,,,,0,Transaction completed successfully,49
992,TXN20260816BE75779ED86F,241723.87,Transfer,2024-06-20 04:57:43,Success,Card,Lucknow,,,1412.0,45.9.255.97,0,,3
712,TXN20260816142DFC6F0CB0,169401.71,Debit,2025-07-08 10:35:49,Success,RTGS,Hyderabad,,,,,0,,55
414,TXN20260816A64EDB09DE54,239949.5,Credit,2024-01-19 14:23:17,Success,UPI,Pune,,,1323.0,157.16.188.32,0,Regular customer activity,12
1392,TXN202608162EFEDF809283,116528.9,Transfer,2025-10-19 12:59:33,Success,Net Banking,Delhi,,,1646.0,143.247.209.48,0,Regular customer activity,56
141,TXN202608163E67AF0D70D0,65751.59,Credit,2026-06-23 23:38:32,Success,IMPS,Noida,,,1120.0,189.147.17.159,0,,34
334,TXN20260816A1D472B73A63,24983.05,Transfer,2025-07-16 20:31:28,Success,UPI,Lucknow,407.0,,228.0,91.27.71.56,0,,50
1083,TXN2026081630B5699E6338,203220.54,Debit,2024-05-21 23:16:07,Success,Card,Jaipur,,254.0,948.0,163.145.222.202,0,Normal transaction,21
465,TXN20260816A34B5F93BDD0,180428.93,Withdrawal,2026-02-24 16:47:19,Success,Card,Ahmedabad,,,155.0,111.147.91.95,0,,56
506,TXN2026081616E9897D0591,5462.83,Credit,2025-03-24 22:53:46,Success,UPI,Kanpur,,,592.0,188.76.244.174,0,,19
525,TXN20260816F4B720B0788F,77235.37,Transfer,2025-09-03 02:49:48,Success,NEFT,Mumbai,1455.0,,,,0,Normal transaction,50
559,TXN20260816A26F9690B737,91794.73,Deposit,2025-10-20 20:41:27,Success,Cheque,Ahmedabad,,,,,0,Regular customer activity,24
1494,TXN20260816211AA91F15CF,114748.85,Debit,2025-06-13 05:03:35,Success,UPI,Gurgaon,,75.0,1288.0,69.244.154.150,0,Normal transaction,28
227,TXN202608168124AF10D9F3,55400.93,Withdrawal,2025-09-24 18:34:15,Success,Card,Ahmedabad,,,1480.0,196.109.224.210,0,Normal transaction,63
760,TXN20260816E37CE8913DE6,86932.21,Transfer,2024-05-17 10:26:22,Success,Net Banking,Ahmedabad,820.0,,1745.0,75.75.175.83,0,Transaction completed successfully,66
309,TXN202608163F9A02BBA37D,75055.44,Transfer,2024-11-16 19:36:18,Success,UPI,Prayagraj,,,469.0,78.192.47.12,0,,48
254,TXN202608162EED6C2929EF,23562.22,Credit,2025-06-07 05:42:27,Success,NEFT,Noida,,138.0,,,0,,34
1198,TXN2026081680877B04D828,287.13,Credit,2024-11-29 20:30:28,Success,UPI,Varanasi,,,1321.0,78.123.208.227,0,Transaction completed successfully,47
1109,TXN202608168D042B778753,234118.23,Credit,2025-02-12 20:21:46,Success,IMPS,Prayagraj,,,801.0,107.59.52.6,0,Normal transaction,10
982,TXN2026081699850456A593,198001.23,Debit,2026-07-30 23:30:49,Success,Card,Prayagraj,,,342.0,181.130.177.180,0,,59
1181,TXN202608165C0F22CE87B1,132459.02,Debit,2024-11-28 17:01:42,Success,UPI,Chennai,,24.0,,,0,Regular customer activity,10
1224,TXN2026081627A49E668350,164246.27,Credit,2026-01-23 05:50:23,Success,IMPS,Pune,,241.0,498.0,12.2.78.145,1,Multiple failed attempts,79
1256,TXN20260816C4A22B4A7DE2,178125.36,Debit,2025-09-30 04:00:45,Success,Cash,Jaipur,,,,,0,,51
1079,TXN202608161D5CAB47BED4,197769.93,Debit,2024-10-21 06:41:11,Success,IMPS,Kolkata,,,388.0,34.224.190.147,0,Regular customer activity,24
408,TXN202608166A941B4BB1F5,56256.89,Debit,2025-07-21 06:03:43,Success,RTGS,Hyderabad,,,,,0,,49
